IniId,EvtId,Fase,DataFase,Resultado,Detalhe,Favor,Contra,Abstencao
356715,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
356710,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
315269,13,Votação na generalidade,2025-07-11,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Contra:<I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>JPP</I>",,,
315269,18,Votação final global,2025-10-28,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Contra:<I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PAN</I>",,,
356840,13,Votação na generalidade,2026-06-12,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
356862,73,Votação Deliberação,2026-06-19,Rejeitado,"A Favor: <I>PCP</I><BR>Contra:<I>IL</I>, <I> L</I>, <I> PAN</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> CDS-PP</I>, <I> BE</I>, <I> JPP</I>",,,
356821,73,Votação Deliberação,2026-06-25,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
356865,13,Votação na generalidade,2026-06-12,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356801,13,Votação na generalidade,2026-06-03,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356927,13,Votação na generalidade,2026-06-25,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>, <I> BE</I><BR>Abstenção:<I>PS</I>, <I> L</I>",,,
356934,13,Votação na generalidade,2026-07-02,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>, <I> L</I>, <I> BE</I>",,,
356912,13,Votação na generalidade,2026-06-19,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>",,,
356881,13,Votação na generalidade,2026-06-12,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> JPP</I>",,,
356894,13,Votação na generalidade,2026-06-12,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
315496,13,Votação na generalidade,2025-09-17,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I>, <I> IL</I><BR>Abstenção:<I>PCP</I>",,,
315496,18,Votação final global,2025-12-05,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>IL</I><BR>Abstenção:<I>PCP</I>",,,
315073,122,Requerimento Baixa Comissão sem Votação (Generalidade),2025-07-04,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>, <I> BE</I>",,,
315073,13,Votação na generalidade,2025-10-28,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>JPP</I>",,,
315508,13,Votação na generalidade,2025-09-19,Aprovado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> PAN</I>",,,
315508,18,Votação final global,2025-10-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356980,73,Votação Deliberação,2026-07-17,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
357023,73,Votação Deliberação,2026-07-17,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
315133,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>",,,
315722,13,Votação na generalidade,2025-12-05,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>IL</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
315722,15,Requerimento avocação plenário,2026-05-08,Aprovado,,,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315722,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
315722,18,Votação final global,2026-05-08,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PAN</I>, <I> JPP</I>",,,
345994,13,Votação na generalidade,2026-01-30,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
345994,18,Votação final global,2026-02-13,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
315689,13,Votação na generalidade,2025-10-17,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> IL</I>",,,
315772,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-07-03,Aprovado,,,,
315702,13,Votação na generalidade,2025-10-16,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> PCP</I>",,,
315709,13,Votação na generalidade,2025-12-05,Rejeitado,"A Favor: <I>PCP</I>, <I> BE</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>L</I>, <I> JPP</I>",,,
315693,13,Votação na generalidade,2025-12-18,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>",,,
315713,13,Votação na generalidade,2025-10-16,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> IL</I>",,,
346015,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-01-30,Aprovado,,,,
346015,152,Requerimento,2026-04-01,Aprovado,,,,
346015,152,Requerimento,2026-06-17,Aprovado,,,,
315732,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356473,13,Votação na generalidade,2026-04-17,Aprovado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356473,18,Votação final global,2026-07-17,Aprovado,,,,
315740,13,Votação na generalidade,2026-03-20,Rejeitado,"A Favor: <I>PSD</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>",,,
315760,13,Votação na generalidade,2026-06-12,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>1-PS</I>",,,
315715,13,Votação na generalidade,2025-10-17,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>",,,
346018,123,Requerimento de adiamento de Votação (Generalidade),2026-01-30,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>BE</I>",,,
346018,13,Votação na generalidade,2026-03-26,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CDS-PP</I>",,,
335929,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-01-09,Aprovado,,,,
335929,13,Votação na generalidade,2026-02-20,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
315789,13,Votação na generalidade,2025-12-12,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> PCP</I>, <I> JPP</I>",,,
315807,13,Votação na generalidade,2025-12-11,Rejeitado,"A Favor: <I>IL</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>CH</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I>",,,
356563,13,Votação na generalidade,2026-06-12,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356563,18,Votação final global,2026-07-03,Aprovado,,,,
356563,81,Requerimento dispensa redação final,2026-07-03,Aprovado,,,,
346007,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-01-23,Aprovado,Ausência: <I>JPP</I>,,,
346007,152,Requerimento,2026-04-01,Aprovado,,,,
346007,152,Requerimento,2026-06-17,Aprovado,,,,
315810,13,Votação na generalidade,2025-12-11,Rejeitado,"A Favor: <I>IL</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>, <I> PAN</I>",,,
315829,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
315836,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
346025,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>",,,
315870,13,Votação na generalidade,2025-12-18,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> PCP</I>",,,
315865,13,Votação na generalidade,2025-12-18,Rejeitado,"A Favor: <I>IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
315840,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
315821,13,Votação na generalidade,2025-12-18,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
315830,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
315923,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
315924,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>",,,
356079,13,Votação na generalidade,2026-06-12,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
345983,13,Votação na generalidade,2026-04-17,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
335960,15,Requerimento avocação plenário,2026-04-09,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PCP</I>",,,
335960,34,Votação na especialidade,2026-04-10,Rejeitado,"A Favor: <I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Contra:<I>3-PSD</I>, <I> CH</I>, <I> PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>, <I> Paulo Moniz (PSD)</I>, <I> Francisco Pimentel (PSD)</I>, <I> Nuna Menezes (PSD)</I><BR>Abstenção:<I>PCP</I>",,,
335960,18,Votação final global,2026-04-10,Aprovado,"A Favor: <I>6-PSD</I>, <I> CH</I>, <I> PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>, <I> Paulo Moniz (PSD)</I>, <I> Francisco Pimentel (PSD)</I>, <I> Nuna Menezes (PSD)</I>, <I> Pedro Coelho (PSD)</I>, <I> Vânia Jesus (PSD)</I>, <I> Paulo Neves (PSD)</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>IL</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
345996,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-01-23,Aprovado,Ausência: <I>JPP</I>,,,
345996,152,Requerimento,2026-04-01,Aprovado,,,,
345996,152,Requerimento,2026-06-17,Aprovado,,,,
346036,13,Votação na generalidade,2026-05-14,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>",,,
346000,13,Votação na generalidade,2026-01-30,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>BE</I>, <I> JPP</I>",,,
346008,13,Votação na generalidade,2026-01-30,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
346040,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> IL</I>",,,
315920,13,Votação na generalidade,2026-01-09,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>IL</I>",,,
356854,13,Votação na generalidade,2026-07-03,Aprovado,,,,
356854,18,Votação final global,2026-07-17,Aprovado,,,,
356854,81,Requerimento dispensa redação final,2026-07-17,Aprovado,,,,
345970,13,Votação na generalidade,2026-01-30,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> BE</I>, <I> JPP</I>",,,
356089,13,Votação na generalidade,2026-02-18,Aprovado,"A Favor: <I>6-PSD</I>, <I> CH</I>, <I> PS</I>, <I> BE</I>, <I> JPP</I>, <I> Paulo Moniz (PSD)</I>, <I> Francisco Pimentel (PSD)</I>, <I> Nuna Menezes (PSD)</I>, <I> Pedro Coelho (PSD)</I>, <I> Vânia Jesus (PSD)</I>, <I> Paulo Neves (PSD)</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>L</I>, <I> PAN</I>",,,
356703,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>CH</I><BR>Contra:<I>PSD</I>, <I> 1-PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> Pedro Vaz (PS)</I><BR>Abstenção:<I>PS</I>, <I> PAN</I>, <I> JPP</I>",,,
356130,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>",,,
356194,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-02-20,Aprovado,,,,
356207,13,Votação na generalidade,2026-02-25,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
356210,13,Votação na generalidade,2026-02-25,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>",,,
356230,13,Votação na generalidade,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I><BR>Abstenção:<I>CDS-PP</I>",,,
356090,13,Votação na generalidade,2026-02-13,Rejeitado,"A Favor: <I>CH</I>, <I> IL</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> JPP</I><BR>Abstenção:<I>PAN</I>",,,
356195,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-02-20,Aprovado,,,,
356420,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-05-22,Aprovado,,,,
356280,13,Votação na generalidade,2026-03-20,Rejeitado,"A Favor: <I>PCP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> PAN</I><BR>Abstenção:<I>L</I>, <I> BE</I>, <I> JPP</I>",,,
356287,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I>",,,
356138,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> IL</I>, <I> PCP</I>",,,
356294,13,Votação na generalidade,2026-03-20,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
