IniId,IniLeg,IniNr,IniTipo,IniTitulo,Autor,DataInicioLegislatura,DataFimLegislatura,UltimaFase,DataUltimaFase,NumEventos,NumAnexos
315335,XVII,171,Projeto de Resolução,Recomenda ao Governo que proceda ao reconhecimento imediato do Estado da Palestina e que mobilize a sua ação junto das instituições da União Europeia para que esta adote posição comum no mesmo sentido,Grupos Parlamentares (G); PS; José Luís Carneiro; Eurico Brilhante Dias; Aida Carvalho; Ana Bernardo; André Pinotes Batista; André Rijo; António Mendonça Mendes; Armando Mourisco; Carlos Pereira; Catarina Louro; Dália Miranda; Davide Amado; Edite Estrela; Eduardo Pinheiro; Elza Pais; Eurídice Pereira; Eva Cruzeiro; Filipe Neto Brandão; Francisco César; Frederico Francisco; Hugo Costa; Hugo Oliveira; Humberto Brito; Irene Costa; Isabel Alves Moreira; Joana Lima; João Torres; Jorge Botelho; José Carlos Barbosa; Júlia Rodrigues; Luís Dias; Luís Graça; Luís Moreira Testa; Marcos Perestrello; Margarida Afonso; Mariana Vieira da Silva; Marina Gonçalves; Miguel Cabrita; Miguel Matos; Nuno Fazenda; Patrícia Faro; Paulo Lopes Silva; Pedro Coimbra; Pedro Delgado Alves; Pedro do Carmo; Pedro Nuno Santos; Pedro Sousa; Pedro Vaz; Porfírio Silva; Ricardo Lima; Rosa Isabel Cruz; Rui Jorge Santos; Sandra Lopes; Sofia Andrade; Sofia Canha; Sofia Pereira; Susana Correia; Tiago Barbosa Ribeiro,2025-06-03,,Apreciação,2025-07-11,6,0
315389,XVII,193,Projeto de Resolução,"Recomenda ao Governo que adote medidas adequadas a prevenir e punir os furtos de colheitas, combustível, gado e máquinas agrícolas",Grupos Parlamentares (G); CH; Pedro Pinto; Pedro dos Santos Frazão; Rui Cristina; Jorge Galveias; Vanessa Barata; Idalina Durães; Cristina Rodrigues; Madalena Cordeiro; Nuno Gabriel; João Lopes Aleixo,2025-06-03,,Votação Deliberação,2026-05-15,6,0
315753,XVII,361,Projeto de Resolução,"Recomenda ao Governo que defenda, nas negociações do próximo Quadro Financeiro Plurianual, a soberania dos Estados-Membros em matéria de pensões e rejeite a condicionalidade de fundos europeus a reformas dos sistemas públicos de pensões",Grupos Parlamentares (G); PS; José Luís Carneiro; Eurico Brilhante Dias; António Mendonça Mendes; Ana Bernardo; João Torres; Miguel Matos; Miguel Cabrita; Eduardo Pinheiro; Nuno Fazenda; Joana Lima; Marina Gonçalves; Edite Estrela; Susana Correia; Tiago Barbosa Ribeiro; Margarida Afonso; Dália Miranda; Irene Costa,2025-06-03,,Resolução da AR (Publicação DR),2026-02-09,10,0
315339,XVII,175,Projeto de Resolução,Priorizar a reabertura da Ponte do Vascão localizada na EN122,Grupos Parlamentares (G); CH; Pedro Pinto; Marta Martins da Silva; Ana Martins; Carlos Barbosa; Francisco Gomes; José Dias Fernandes,2025-06-03,,Anúncio,2025-07-10,5,0
315444,XVII,218,Projeto de Resolução,Recomenda ao Governo a implementação de sistemas de deteção de incêndios nas explorações pecuárias,Grupos Parlamentares (G); CH; Pedro Pinto; Pedro dos Santos Frazão; João Paulo Graça; João Lopes Aleixo; Ana Martins; Ricardo Moreira,2025-06-03,,Votação Deliberação,2026-04-30,6,0
315451,XVII,221,Projeto de Resolução,Recomenda ao Governo a criação de um Fundo de Garantia para assegurar o pagamento direto do diferencial das passagens aéreas abrangidas pelo Subsídio Social de Mobilidade,Grupos Parlamentares (G); JPP; Filipe Sousa,2025-06-03,,Votação na generalidade,2025-09-26,7,0
315644,XVII,313,Projeto de Resolução,"Recomenda a dotação ao Gabinete de Prevenção e Investigação de Acidentes com Aeronaves e de Acidentes Ferroviários dos recursos humanos e logísticos necessários à sua missão   
",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Resolução da AR (Publicação DR),2026-06-01,9,0
315373,XVII,185,Projeto de Resolução,Recomenda ao Governo que avance com o ingresso na carreira especial de inspetor das pescas e de navios e segurança marítima dos candidatos aprovados no procedimento concursal de 2024,Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Júlia Rodrigues; Pedro do Carmo; Irene Costa; Sofia Canha; Joana Lima; André Rijo; Luís Graça,2025-06-03,,Entrada,2025-07-17,5,0
315380,XVII,189,Projeto de Resolução,Recomenda ao Governo a criação de uma Rede de Postos de Atendimento nas cidades de maior densidade de emigração portuguesa,Grupos Parlamentares (G); CH; Ricardo Dias Pinto; João Tilly; Pedro Correia; Diogo Pacheco de Amorim; Manuel Magno,2025-06-03,,Votação Deliberação,2025-09-26,5,0
315785,XVII,376,Projeto de Resolução,"Por uma melhor conciliação entre a vida pessoal e profissional dos trabalhadores, no mercado de trabalho português
",Grupos Parlamentares (G); PSD; Isaura Morais; Carla Barros; Helga Correia; Joaquim Barbosa; Leonor Cipriano; Paulo Edson Cunha; Sónia Margarida Fernandes; Vânia Jesus; Ana Gabriela Cabilhas; Francisco José Martins; João Antunes dos Santos; Manuela Carvalho; Maurício Marques; Paula Cardoso; Pedro Roque; Sandra Pereira,2025-06-03,,Resolução da AR (Publicação DR),2026-01-26,11,0
315394,XVII,196,Projeto de Resolução,"Recomenda ao Governo a construção urgente de um Centro de Instalação Temporária (CIT) na zona da Grande Lisboa, para encaminhamento de migrantes sujeitos a medidas de detenção para efeitos de afastamento coercivo ou de outros procedimentos administrativos restritivos da liberdade",Grupos Parlamentares (G); CH; Pedro Pinto; Cristina Rodrigues; Vanessa Barata; Idalina Durães; Madalena Cordeiro; Nuno Gabriel,2025-06-03,,Anúncio,2025-09-10,5,0
315397,XVII,198,Projeto de Resolução,"Recomenda ao Governo a criação da Empresa Nacional de Dragagens, E.P.E.",Grupos Parlamentares (G); PCP; Alfredo Maia; Paulo Raimundo; Paula Santos,2025-06-03,,Anúncio,2025-09-10,5,0
315751,XVII,360,Projeto de Resolução,"Recomenda ao Governo que promova as diligências necessárias para assegurar a entrada, em Portugal, de estudantes palestinianos matriculados em universidades portuguesas ",Grupos Parlamentares (G); PS; Catarina Louro; João Torres; Elza Pais; Eva Cruzeiro; Porfírio Silva; Edite Estrela,2025-06-03,,Resolução da AR (Publicação DR),2026-01-12,9,0
315523,XVII,263,Projeto de Resolução,"Recomenda ao Governo a interdição, a Alexandre de Moraes, de entrada em território português em virtude da campanha por ele dirigida contra a liberdade, a democracia e os direitos fundamentais do povo brasileiro",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Votação Deliberação,2025-09-26,6,0
315528,XVII,267,Projeto de Resolução,"Recomenda ao Governo o estabelecimento de garantias de execução e marcos temporais vinculativos para o projeto de ampliação e requalificação do Hospital José Joaquim Fernandes, em Beja",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Baixa comissão distribuição inicial generalidade,2025-09-19,5,0
315837,XVII,404,Projeto de Resolução,Promover a melhoria das acessibilidades para pessoas com deficiência e reforçar a fiscalização,Grupos Parlamentares (G); BE; Mariana Mortágua,2025-06-03,,Resolução da AR (Publicação DR),2026-03-04,11,0
315662,XVII,321,Projeto de Resolução,Deslocação do Presidente da República ao Mónaco,PAR (R),2025-06-03,,Resolução da AR (Publicação DR),2025-10-22,8,1
315541,XVII,274,Projeto de Resolução,Deslocação do Presidente da República a Nova Iorque,PAR (R),2025-06-03,,Resolução da AR (Publicação DR),2025-09-12,7,1
315661,XVII,320,Projeto de Resolução,Deslocação do Presidente da República ao Egito,PAR (R),2025-06-03,,Resolução da AR (Publicação DR),2025-10-22,8,1
315466,XVII,230,Projeto de Resolução,Pela aprovação de uma estratégia integrada e holística de combate ao incendiarismo no âmbito do Sistema de Gestão Integrada de Fogos Rurais ,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2025-09-10,5,0
315529,XVII,268,Projeto de Resolução,"Recomenda ao Governo a realização de um estudo técnico-económico independente e público sobre os custos, fragilidades e alternativas do atual Sistema Elétrico Nacional",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Apreciação,2026-03-13,6,0
315472,XVII,233,Projeto de Resolução,"Recomenda ao Governo que retome o programa de apoio à aquisição de geradores para rádios locais, garantindo a sua operacionalidade em situações de emergência nacional",Grupos Parlamentares (G); CH; Pedro Pinto; Patrícia Carvalho; Jorge Galveias; Daniel Teixeira; Sónia Monteiro; Marcus Santos,2025-06-03,,Anúncio,2025-09-10,5,0
315479,XVII,240,Projeto de Resolução,Pela utilização de retardantes no combate aos incêndios florestais,Grupos Parlamentares (G); CH; Pedro Pinto; Pedro dos Santos Frazão; João Paulo Graça; João Lopes Aleixo; Ricardo Moreira; Ana Martins,2025-06-03,,Anúncio,2025-09-10,5,0
315484,XVII,244,Projeto de Resolução,Recomenda ao Governo a atribuição de um apoio financeiro para o arranque de eucaliptos e a limpeza de terrenos,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Anúncio,2025-09-10,5,0
315481,XVII,241,Projeto de Resolução,Recomenda um Programa de Revitalização do Parque Natural da Serra da Estrela mais ambicioso para fazer face aos incêndios florestais,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Anúncio,2025-09-10,5,0
315493,XVII,250,Projeto de Resolução,Pela suspensão imediata de espetáculos tauromáquicos na Praça de Touros do Campo Pequeno e pela sua reconversão num espaço multiusos destinados à prática desportiva e à verdadeira cultura,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2025-09-10,4,0
315590,XVII,293,Projeto de Resolução,"Recomenda ao Governo que estabeleça mecanismos permanentes de monitorização, acompanhamento e avaliação no âmbito da transferência de competências para os municípios na educação ",Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Porfírio Silva; Aida Carvalho; Rosa Isabel Cruz; Sofia Canha; Susana Correia,2025-06-03,,Apreciação,2025-10-16,6,0
315824,XVII,395,Projeto de Resolução,"Recomenda ao Governo a reavaliação da classificação do Cinema Império, em Lisboa, para reforçar a proteção do edifício como património cultural",Grupos Parlamentares (G); CH; Pedro Pinto; Patrícia Nascimento; Daniel Teixeira; Jorge Galveias; Sónia Monteiro; Marcus Santos,2025-06-03,,Resolução da AR (Publicação DR),2026-03-02,10,0
315530,XVII,269,Projeto de Resolução,"Recomenda ao Governo que reforce a cooperação e demonstre solidariedade para com o Japão face às ameaças da Rússia, da China e da Coreia do Norte",Grupos Parlamentares (G); IL; Rodrigo Saraiva; Miguel Rangel; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Rui Rocha,2025-06-03,,Votação Deliberação,2025-10-28,5,0
335957,XVII,483,Projeto de Resolução,"Recomenda ao Governo que acompanhe a situação na Venezuela mantendo como prioridade a segurança, o bem-estar e a proteção da comunidade portuguesa aí residente",Grupos Parlamentares (G); PSD; Hugo Soares; Regina Bastos; Bruno Ventura; José Cesário; Paulo Neves; Carlos Silva Santiago; Carlos Alberto Gonçalves; Olga Freire; Paulo Edson Cunha; Alberto Fonseca; Alexandre Poço; Martim Syder; Miguel Guimarães,2025-06-03,,Resolução da AR (Publicação DR),2026-05-20,12,0
315834,XVII,402,Projeto de Resolução,Recomenda ao Governo medidas urgentes de salvaguarda do Cinema Império e de reforço dos mecanismos de proteção do património cultural edificado,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Resolução da AR (Publicação DR),2026-03-02,10,0
315623,XVII,305,Projeto de Resolução,Recomenda ao Governo a criação de uma Unidade de Missão para a Reorganização Estrutural do Setor Operacional dos Bombeiros,Grupos Parlamentares (G); CDS-PP; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Apreciação,2025-09-25,6,0
315558,XVII,281,Projeto de Resolução,"Recomenda ao Governo que proceda a um conjunto de atuações, no âmbito das condições de habitação e de autonomia e independência das pessoas com deficiência, incluindo a criação de uma linha de crédito bonificada",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Votação Deliberação,2026-04-10,5,0
315542,XVII,275,Projeto de Resolução,Recomenda ao Governo que apoie a participação significativa de Taiwan na Organização da Aviação Civil Internacional (OACI/ICAO),Grupos Parlamentares (G); IL; Rodrigo Saraiva; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rui Rocha,2025-06-03,,Votação Deliberação,2025-10-28,5,0
